recordedAt,seq,slot,ok,rssi,lat,lng
2026-08-12T16:46:19.823Z,71,1,false,-100,-2.2310838,-80.8623335
2026-08-12T16:46:20.249Z,71,6,true,-40,-2.2311085,-80.8623349
2026-08-12T16:46:20.283Z,71,3,true,-40,-2.2311085,-80.8623349
2026-08-12T16:46:20.301Z,71,2,false,-100,-2.2311085,-80.8623349
2026-08-12T16:46:22.192Z,72,2,false,-100,-2.231118,-80.8623354
2026-08-12T16:46:22.237Z,72,1,false,-100,-2.231118,-80.8623354
2026-08-12T16:46:23.643Z,72,3,true,-64,-2.2311294,-80.8623363
2026-08-12T16:46:23.672Z,72,6,true,-40,-2.2311294,-80.8623363
2026-08-12T16:46:26.330Z,73,1,false,-100,-2.2311355,-80.8623365
2026-08-12T16:46:26.370Z,73,2,false,-100,-2.2311355,-80.8623365
2026-08-12T16:46:27.533Z,73,6,true,-40,-2.2311411,-80.8623378
2026-08-12T16:46:27.567Z,73,3,true,-40,-2.2311411,-80.8623378
2026-08-12T16:46:30.261Z,74,2,false,-100,-2.2311459,-80.8623388
2026-08-12T16:46:30.306Z,74,1,false,-100,-2.2311459,-80.8623388
2026-08-12T16:46:31.585Z,74,3,true,-61,-2.2311483,-80.8623397
2026-08-12T16:46:31.625Z,74,6,true,-40,-2.2311483,-80.8623397
2026-08-12T16:46:34.260Z,75,1,false,-100,-2.2311502,-80.8623401
2026-08-12T16:46:34.304Z,75,2,false,-100,-2.2311502,-80.8623401
2026-08-12T16:46:35.605Z,75,6,true,-40,-2.2311511,-80.8623407
2026-08-12T16:46:35.648Z,75,3,true,-52,-2.2311511,-80.8623407
2026-08-12T16:46:38.274Z,76,1,false,-100,-2.2311516,-80.8623411
2026-08-12T16:46:38.319Z,76,2,false,-100,-2.2311516,-80.8623411
2026-08-12T16:46:39.504Z,76,3,true,-40,-2.2311521,-80.8623413
2026-08-12T16:46:39.544Z,76,6,true,-40,-2.2311521,-80.8623413
2026-08-12T16:46:42.309Z,77,1,false,-100,-2.2311536,-80.8623424
2026-08-12T16:46:42.361Z,77,2,false,-100,-2.2311536,-80.8623424
2026-08-12T16:46:43.865Z,77,6,true,-40,-2.2311542,-80.862343
2026-08-12T16:46:43.887Z,77,3,false,-100,-2.2311542,-80.862343
2026-08-12T16:46:46.325Z,78,2,false,-100,-2.2311546,-80.8623431
2026-08-12T16:46:46.366Z,78,1,false,-100,-2.2311546,-80.8623431
2026-08-12T16:46:47.519Z,78,3,true,-69,-2.2311549,-80.8623437
2026-08-12T16:46:47.558Z,78,6,true,-40,-2.2311549,-80.8623437
2026-08-12T16:46:49.280Z,79,1,false,-100,-2.231155,-80.8623438
2026-08-12T16:46:51.034Z,79,3,true,-81,-2.2311551,-80.8623437
2026-08-12T16:46:51.053Z,79,2,false,-100,-2.2311551,-80.8623437
2026-08-12T16:46:51.240Z,79,6,true,-40,-2.2311551,-80.8623437
2026-08-12T16:46:54.358Z,80,2,false,-100,-2.231155,-80.8623453
2026-08-12T16:46:54.408Z,80,1,false,-100,-2.231155,-80.8623453
2026-08-12T16:46:55.810Z,80,6,true,-40,-2.231155,-80.8623459
2026-08-12T16:46:55.856Z,80,3,false,-100,-2.231155,-80.8623459
2026-08-12T16:46:58.275Z,81,1,false,-100,-2.231155,-80.8623463
2026-08-12T16:46:58.315Z,81,2,false,-100,-2.231155,-80.8623463
2026-08-12T16:46:59.246Z,81,3,false,-88,-2.2311547,-80.8623448
2026-08-12T16:46:59.287Z,81,6,true,-40,-2.2311547,-80.8623448
2026-08-12T16:47:02.321Z,82,2,false,-100,-2.2311564,-80.8623432
2026-08-12T16:47:02.358Z,82,1,false,-100,-2.2311564,-80.8623432
2026-08-12T16:47:03.644Z,82,6,true,-40,-2.231157,-80.8623451
2026-08-12T16:47:03.689Z,82,3,true,-69,-2.231157,-80.8623451
2026-08-12T16:47:06.071Z,83,2,false,-100,-2.2311572,-80.8623454
2026-08-12T16:47:06.114Z,83,1,false,-100,-2.2311572,-80.8623454
2026-08-12T16:47:06.760Z,83,3,false,-88,-2.2311573,-80.8623459
2026-08-12T16:47:07.242Z,83,6,true,-40,-2.2311573,-80.8623461
2026-08-12T16:47:10.289Z,84,1,false,-100,-2.2311565,-80.8623447
2026-08-12T16:47:10.336Z,84,2,false,-100,-2.2311565,-80.8623447
2026-08-12T16:47:11.407Z,84,3,false,-100,-2.2311575,-80.8623446
2026-08-12T16:47:11.467Z,84,6,true,-40,-2.2311575,-80.8623446
2026-08-12T16:47:14.298Z,85,2,false,-100,-2.2311573,-80.8623443
2026-08-12T16:47:14.348Z,85,1,false,-100,-2.2311573,-80.8623443
2026-08-12T16:47:14.904Z,85,3,false,-100,-2.2311574,-80.8623445
2026-08-12T16:47:15.379Z,85,6,true,-49,-2.2311573,-80.8623446
2026-08-12T16:47:17.960Z,86,1,false,-100,-2.2311572,-80.8623432
2026-08-12T16:47:17.983Z,86,2,false,-100,-2.2311572,-80.8623432
2026-08-12T16:47:18.803Z,86,3,false,-88,-2.231157,-80.8623434
2026-08-12T16:47:19.692Z,86,6,true,-40,-2.2311571,-80.8623433
2026-08-12T16:47:22.181Z,87,2,false,-100,-2.2311564,-80.8623422
2026-08-12T16:47:22.245Z,87,1,false,-100,-2.2311564,-80.8623422
2026-08-12T16:47:23.239Z,87,3,true,-45,-2.2311564,-80.8623421
2026-08-12T16:47:23.286Z,87,6,true,-40,-2.2311564,-80.8623421
2026-08-12T16:47:28.265Z,88,6,true,-40,-2.2311584,-80.8623425
2026-08-12T16:47:28.291Z,88,2,false,-100,-2.2311584,-80.8623425
2026-08-12T16:47:28.297Z,88,3,true,-49,-2.2311584,-80.8623425
2026-08-12T16:47:28.305Z,88,1,false,-100,-2.2311584,-80.8623425
2026-08-12T16:47:30.295Z,89,2,false,-100,-2.231158,-80.8623453
2026-08-12T16:47:30.327Z,89,1,false,-100,-2.231158,-80.8623453
2026-08-12T16:47:31.885Z,89,3,false,-100,-2.2311585,-80.8623449
2026-08-12T16:47:31.924Z,89,6,true,-49,-2.2311585,-80.8623449
2026-08-12T16:47:34.290Z,90,1,false,-100,-2.2311577,-80.8623434
2026-08-12T16:47:34.328Z,90,2,false,-100,-2.2311577,-80.8623434
2026-08-12T16:47:35.625Z,90,3,true,-52,-2.2311563,-80.8623433
2026-08-12T16:47:35.666Z,90,6,true,-40,-2.2311563,-80.8623433
2026-08-12T16:47:38.169Z,91,2,false,-100,-2.231156,-80.8623432
2026-08-12T16:47:38.223Z,91,1,false,-100,-2.231156,-80.8623432
2026-08-12T16:47:38.871Z,91,6,true,-40,-2.2311559,-80.8623434
2026-08-12T16:47:38.902Z,91,3,true,-40,-2.2311559,-80.8623434
2026-08-12T16:47:42.338Z,92,2,false,-100,-2.2311556,-80.8623433
2026-08-12T16:47:42.363Z,92,1,false,-100,-2.2311556,-80.8623433
2026-08-12T16:47:43.530Z,92,3,true,-40,-2.2311555,-80.8623436
2026-08-12T16:47:43.546Z,92,6,true,-57,-2.2311555,-80.8623436
2026-08-12T16:47:46.366Z,93,1,false,-100,-2.2311553,-80.8623438
2026-08-12T16:47:46.378Z,93,2,false,-100,-2.2311553,-80.8623438
2026-08-12T16:47:47.539Z,93,6,true,-40,-2.2311553,-80.8623439
2026-08-12T16:47:47.581Z,93,3,true,-40,-2.2311553,-80.8623439
2026-08-12T16:47:49.909Z,94,1,false,-100,-2.2311549,-80.8623441
2026-08-12T16:47:50.729Z,94,3,true,-40,-2.2311548,-80.8623438
2026-08-12T16:47:50.790Z,94,2,false,-100,-2.2311548,-80.8623438
2026-08-12T16:47:51.374Z,94,6,true,-40,-2.2311487,-80.8623384
2026-08-12T16:47:53.364Z,95,1,false,-100,-2.231148,-80.8623377
2026-08-12T16:47:54.902Z,95,3,true,-40,-2.2311478,-80.8623372
2026-08-12T16:47:54.909Z,95,6,true,-40,-2.2311478,-80.8623372
2026-08-12T16:47:54.969Z,95,2,false,-100,-2.2311478,-80.8623372
2026-08-12T16:47:58.276Z,96,2,false,-100,-2.2311538,-80.8623402
2026-08-12T16:47:58.299Z,96,1,false,-100,-2.2311538,-80.8623402
2026-08-12T16:47:59.511Z,96,6,true,-40,-2.2311574,-80.8623436
2026-08-12T16:47:59.543Z,96,3,true,-40,-2.2311574,-80.8623436
2026-08-12T16:48:02.281Z,97,1,false,-100,-2.2311603,-80.8623439
2026-08-12T16:48:02.322Z,97,2,false,-100,-2.2311603,-80.8623439
2026-08-12T16:48:03.280Z,97,6,true,-40,-2.2311617,-80.8623366
2026-08-12T16:48:03.322Z,97,3,true,-40,-2.2311617,-80.8623366
2026-08-12T16:48:06.363Z,98,1,false,-100,-2.2311622,-80.8623334
2026-08-12T16:48:06.405Z,98,2,false,-100,-2.2311622,-80.8623334
2026-08-12T16:48:06.913Z,98,3,false,-100,-2.2311623,-80.8623355
2026-08-12T16:48:08.260Z,98,6,true,-40,-2.2311631,-80.8623375
2026-08-12T16:48:09.179Z,99,1,false,-100,-2.2311626,-80.8623367
2026-08-12T16:48:11.075Z,99,2,false,-100,-2.2311616,-80.8623376
2026-08-12T16:48:11.106Z,99,3,false,-100,-2.2311616,-80.8623376
2026-08-12T16:48:11.366Z,99,6,true,-40,-2.2311613,-80.8623388
2026-08-12T16:48:14.092Z,100,1,false,-100,-2.2311611,-80.8623375
2026-08-12T16:48:14.145Z,100,2,false,-100,-2.2311611,-80.8623375
2026-08-12T16:48:14.850Z,100,3,false,-100,-2.2311611,-80.8623381
2026-08-12T16:48:15.702Z,100,6,true,-40,-2.231161,-80.8623378
2026-08-12T16:48:17.851Z,101,1,false,-100,-2.2311606,-80.8623364
2026-08-12T16:48:18.811Z,101,2,false,-100,-2.23116,-80.8623416
2026-08-12T16:48:18.831Z,101,3,false,-100,-2.23116,-80.8623416
2026-08-12T16:48:20.564Z,101,6,true,-40,-2.2312191,-80.8622912
2026-08-12T16:48:21.684Z,102,1,false,-100,-2.2312279,-80.8622846
2026-08-12T16:48:22.536Z,102,2,false,-100,-2.2312312,-80.8622814
2026-08-12T16:48:23.524Z,102,3,false,-100,-2.2312331,-80.8622788
2026-08-12T16:48:23.567Z,102,6,true,-40,-2.2312331,-80.8622788
2026-08-12T16:48:27.249Z,103,6,true,-40,-2.2311923,-80.8623096
2026-08-12T16:48:27.279Z,103,2,false,-100,-2.2311923,-80.8623096
2026-08-12T16:48:27.290Z,103,3,false,-100,-2.2311923,-80.8623096
2026-08-12T16:48:27.297Z,103,1,false,-100,-2.2311923,-80.8623096
2026-08-12T16:48:30.302Z,104,1,false,-100,-2.2313833,-80.8621902
2026-08-12T16:48:30.342Z,104,2,false,-100,-2.2313833,-80.8621902
2026-08-12T16:48:31.279Z,104,3,false,-100,-2.2313996,-80.862182
2026-08-12T16:48:31.339Z,104,6,true,-45,-2.2313996,-80.862182
2026-08-12T16:48:34.330Z,105,1,false,-100,-2.2315212,-80.8621493
2026-08-12T16:48:34.345Z,105,2,false,-100,-2.2315212,-80.8621493
2026-08-12T16:48:35.895Z,105,3,false,-100,-2.2315556,-80.8621434
2026-08-12T16:48:35.928Z,105,6,true,-40,-2.2315556,-80.8621434
2026-08-12T16:48:38.331Z,106,1,false,-100,-2.2315735,-80.8621362
2026-08-12T16:48:38.367Z,106,2,false,-100,-2.2315735,-80.8621362
2026-08-12T16:48:39.903Z,106,6,true,-40,-2.2315814,-80.862136
2026-08-12T16:48:39.943Z,106,3,false,-100,-2.2315814,-80.862136
2026-08-12T16:48:42.088Z,107,1,false,-100,-2.231582,-80.862133
2026-08-12T16:48:42.133Z,107,2,false,-100,-2.231582,-80.862133
2026-08-12T16:48:42.891Z,107,3,false,-100,-2.2315815,-80.8621326
2026-08-12T16:48:43.817Z,107,6,true,-40,-2.2315812,-80.8621322
2026-08-12T16:48:45.307Z,108,1,false,-100,-2.231581,-80.8621296
2026-08-12T16:48:46.854Z,108,2,false,-100,-2.2315805,-80.862136
2026-08-12T16:48:46.889Z,108,3,false,-100,-2.2315805,-80.862136
2026-08-12T16:48:48.408Z,108,6,true,-40,-2.2315856,-80.8621332
2026-08-12T16:48:50.365Z,109,2,false,-100,-2.2315861,-80.862138
2026-08-12T16:48:50.404Z,109,1,false,-100,-2.2315861,-80.862138
2026-08-12T16:48:51.868Z,109,6,true,-40,-2.2315865,-80.8621351
2026-08-12T16:48:51.905Z,109,3,false,-100,-2.2315865,-80.8621351
2026-08-12T16:48:53.297Z,110,1,false,-100,-2.2315868,-80.8621343
2026-08-12T16:48:55.180Z,110,2,false,-100,-2.2315873,-80.8621339
2026-08-12T16:48:55.186Z,110,3,false,-100,-2.2315873,-80.8621339
2026-08-12T16:48:56.267Z,110,6,true,-40,-2.2315887,-80.8621344
2026-08-12T16:48:58.140Z,111,1,false,-100,-2.2315893,-80.8621344
2026-08-12T16:48:58.182Z,111,2,false,-100,-2.2315893,-80.8621344
2026-08-12T16:48:59.466Z,111,6,true,-61,-2.2315894,-80.8621347
2026-08-12T16:48:59.519Z,111,3,false,-100,-2.2315894,-80.8621347
2026-08-12T16:49:02.288Z,112,2,false,-100,-2.2315891,-80.8621347
2026-08-12T16:49:02.330Z,112,1,false,-100,-2.2315891,-80.8621347
2026-08-12T16:49:02.857Z,112,3,false,-100,-2.2316014,-80.8621536
2026-08-12T16:49:03.780Z,112,6,true,-40,-2.2316045,-80.8621617
2026-08-12T16:49:05.726Z,113,1,false,-100,-2.2316057,-80.8621619
2026-08-12T16:49:06.233Z,113,2,false,-100,-2.2316054,-80.8621628
2026-08-12T16:49:07.669Z,113,6,true,-40,-2.2316052,-80.8621619
2026-08-12T16:49:07.713Z,113,3,false,-100,-2.2316052,-80.8621619
2026-08-12T16:49:09.290Z,114,1,false,-100,-2.2316048,-80.8621612
2026-08-12T16:49:10.997Z,114,2,false,-100,-2.2316051,-80.862161
2026-08-12T16:49:11.059Z,114,3,false,-100,-2.2316051,-80.862161
2026-08-12T16:49:11.697Z,114,6,true,-40,-2.2316052,-80.8621619
2026-08-12T16:49:13.310Z,115,1,false,-100,-2.231605,-80.8621606
2026-08-12T16:49:15.241Z,115,3,false,-100,-2.231609,-80.8621437
2026-08-12T16:49:15.284Z,115,2,false,-100,-2.231609,-80.8621437
2026-08-12T16:49:16.476Z,115,6,true,-52,-2.2316222,-80.8621007
2026-08-12T16:49:18.317Z,116,2,false,-100,-2.2316387,-80.8620542
2026-08-12T16:49:18.354Z,116,1,false,-100,-2.2316387,-80.8620542
2026-08-12T16:49:19.562Z,116,6,true,-49,-2.2316459,-80.8620404
2026-08-12T16:49:19.603Z,116,3,false,-100,-2.2316459,-80.8620404
2026-08-12T16:49:21.334Z,117,1,false,-100,-2.2316556,-80.8620233
2026-08-12T16:49:23.108Z,117,2,false,-100,-2.2316658,-80.8620017
2026-08-12T16:49:23.151Z,117,3,false,-100,-2.2316658,-80.8620017
2026-08-12T16:49:24.504Z,117,6,true,-57,-2.231708,-80.8620426
2026-08-12T16:49:26.348Z,118,2,false,-100,-2.2317326,-80.8620938
2026-08-12T16:49:26.392Z,118,1,false,-100,-2.2317326,-80.8620938
2026-08-12T16:49:27.747Z,118,6,true,-73,-2.2317398,-80.8621099
2026-08-12T16:49:27.785Z,118,3,true,-73,-2.2317398,-80.8621099
2026-08-12T16:49:30.388Z,119,2,false,-100,-2.2317414,-80.8621078
2026-08-12T16:49:30.427Z,119,1,false,-100,-2.2317414,-80.8621078
2026-08-12T16:49:31.916Z,119,6,false,-100,-2.2317396,-80.8621065
2026-08-12T16:49:31.956Z,119,3,false,-100,-2.2317396,-80.8621065
2026-08-12T16:49:34.372Z,120,1,false,-100,-2.2317382,-80.8621046
2026-08-12T16:49:34.392Z,120,2,false,-100,-2.2317382,-80.8621046
2026-08-12T16:49:35.883Z,120,3,false,-100,-2.2317373,-80.8621027
2026-08-12T16:49:35.932Z,120,6,true,-64,-2.2317373,-80.8621027
2026-08-12T16:49:38.354Z,121,2,false,-100,-2.2317368,-80.862101
2026-08-12T16:49:38.396Z,121,1,false,-100,-2.2317368,-80.862101
2026-08-12T16:49:39.854Z,121,6,false,-100,-2.2317324,-80.8620917
2026-08-12T16:49:39.868Z,121,3,false,-100,-2.2317324,-80.8620917
2026-08-12T16:49:42.374Z,122,1,false,-100,-2.2317302,-80.8620869
2026-08-12T16:49:42.408Z,122,2,false,-100,-2.2317302,-80.8620869
2026-08-12T16:49:43.885Z,122,3,false,-100,-2.2317293,-80.862083
2026-08-12T16:49:43.926Z,122,6,true,-40,-2.2317293,-80.862083
2026-08-12T16:49:46.389Z,123,2,false,-100,-2.2317285,-80.862079
2026-08-12T16:49:46.436Z,123,1,false,-100,-2.2317285,-80.862079
2026-08-12T16:49:47.895Z,123,3,false,-100,-2.2317283,-80.8620766
2026-08-12T16:49:47.940Z,123,6,true,-45,-2.2317283,-80.8620766
2026-08-12T16:49:50.319Z,124,2,false,-100,-2.2317279,-80.8620752
2026-08-12T16:49:50.348Z,124,1,false,-100,-2.2317279,-80.8620752
2026-08-12T16:49:51.863Z,124,3,false,-93,-2.2317263,-80.8620732
2026-08-12T16:49:51.903Z,124,6,true,-73,-2.2317263,-80.8620732
2026-08-12T16:49:54.333Z,125,2,false,-100,-2.2317268,-80.862073
2026-08-12T16:49:54.372Z,125,1,false,-100,-2.2317268,-80.862073
2026-08-12T16:49:55.912Z,125,6,true,-40,-2.2317267,-80.8620722
2026-08-12T16:49:55.947Z,125,3,false,-100,-2.2317267,-80.8620722
2026-08-12T16:49:58.316Z,126,1,false,-100,-2.2317268,-80.8620722
2026-08-12T16:49:58.343Z,126,2,false,-100,-2.2317268,-80.8620722
2026-08-12T16:49:59.848Z,126,6,true,-93,-2.2317267,-80.8620719
2026-08-12T16:49:59.903Z,126,3,false,-100,-2.2317267,-80.8620719
2026-08-12T16:50:02.310Z,127,2,false,-100,-2.2317266,-80.8620703
2026-08-12T16:50:02.346Z,127,1,false,-100,-2.2317266,-80.8620703
2026-08-12T16:50:03.918Z,127,6,true,-45,-2.2317266,-80.8620692
2026-08-12T16:50:03.948Z,127,3,false,-100,-2.2317266,-80.8620692
2026-08-12T16:50:06.362Z,128,2,false,-100,-2.2317263,-80.8620684
2026-08-12T16:50:06.393Z,128,1,false,-100,-2.2317263,-80.8620684
2026-08-12T16:50:07.940Z,128,3,false,-100,-2.2317262,-80.8620677
2026-08-12T16:50:07.986Z,128,6,true,-52,-2.2317262,-80.8620677
2026-08-12T16:50:10.338Z,129,2,false,-100,-2.231726,-80.8620669
2026-08-12T16:50:10.374Z,129,1,false,-100,-2.231726,-80.8620669
2026-08-12T16:50:11.944Z,129,6,true,-52,-2.231726,-80.8620665
2026-08-12T16:50:11.987Z,129,3,false,-100,-2.231726,-80.8620665
2026-08-12T16:50:14.354Z,130,1,false,-100,-2.2317257,-80.8620659
2026-08-12T16:50:14.396Z,130,2,false,-100,-2.2317257,-80.8620659
2026-08-12T16:50:15.936Z,130,3,false,-100,-2.2317255,-80.8620657
2026-08-12T16:50:15.983Z,130,6,true,-40,-2.2317255,-80.8620657
2026-08-12T16:50:18.378Z,131,1,false,-100,-2.2317253,-80.8620655
2026-08-12T16:50:18.421Z,131,2,false,-100,-2.2317253,-80.8620655
2026-08-12T16:50:19.934Z,131,6,true,-69,-2.2317254,-80.8620649
2026-08-12T16:50:19.974Z,131,3,false,-100,-2.2317254,-80.8620649
2026-08-12T16:50:22.378Z,132,1,false,-100,-2.2317255,-80.8620644
2026-08-12T16:50:22.408Z,132,2,false,-100,-2.2317255,-80.8620644
2026-08-12T16:50:23.990Z,132,3,false,-100,-2.2317254,-80.8620639
2026-08-12T16:50:24.036Z,132,6,true,-73,-2.2317254,-80.8620639
2026-08-12T16:50:26.399Z,133,2,false,-100,-2.2317256,-80.8620641
2026-08-12T16:50:26.431Z,133,1,false,-100,-2.2317256,-80.8620641
2026-08-12T16:50:27.924Z,133,3,false,-100,-2.2317257,-80.8620639
2026-08-12T16:50:27.971Z,133,6,true,-40,-2.2317257,-80.8620639
2026-08-12T16:50:30.364Z,134,1,false,-100,-2.2317257,-80.8620637
2026-08-12T16:50:30.404Z,134,2,false,-100,-2.2317257,-80.8620637
2026-08-12T16:50:31.953Z,134,3,false,-100,-2.2317256,-80.8620638
2026-08-12T16:50:31.986Z,134,6,true,-61,-2.2317256,-80.8620638
2026-08-12T16:50:34.381Z,135,2,false,-100,-2.2317254,-80.862064
2026-08-12T16:50:34.393Z,135,1,false,-100,-2.2317254,-80.862064
2026-08-12T16:50:35.932Z,135,3,false,-100,-2.2317254,-80.862064
2026-08-12T16:50:35.967Z,135,6,true,-40,-2.2317254,-80.862064
2026-08-12T16:50:38.371Z,136,1,false,-100,-2.2317257,-80.8620639
2026-08-12T16:50:38.400Z,136,2,false,-100,-2.2317257,-80.8620639
2026-08-12T16:50:39.949Z,136,3,false,-100,-2.2317255,-80.8620642
2026-08-12T16:50:39.986Z,136,6,true,-61,-2.2317255,-80.8620642
2026-08-12T16:50:42.406Z,137,1,false,-100,-2.2317254,-80.8620645
2026-08-12T16:50:42.445Z,137,2,false,-100,-2.2317254,-80.8620645
2026-08-12T16:50:43.918Z,137,3,false,-100,-2.2317254,-80.8620642
2026-08-12T16:50:43.935Z,137,6,true,-57,-2.2317254,-80.8620642
2026-08-12T16:50:46.408Z,138,1,false,-100,-2.2317254,-80.8620643
2026-08-12T16:50:46.452Z,138,2,false,-100,-2.2317254,-80.8620643
2026-08-12T16:50:47.928Z,138,6,true,-40,-2.2317253,-80.8620643
2026-08-12T16:50:47.974Z,138,3,false,-100,-2.2317253,-80.8620643
2026-08-12T16:50:50.408Z,139,1,false,-100,-2.2317254,-80.8620644
2026-08-12T16:50:50.423Z,139,2,false,-100,-2.2317254,-80.8620644
2026-08-12T16:50:51.923Z,139,3,false,-100,-2.2317256,-80.8620644
2026-08-12T16:50:51.970Z,139,6,true,-52,-2.2317256,-80.8620644
2026-08-12T16:50:54.384Z,140,1,false,-100,-2.2317252,-80.8620641
2026-08-12T16:50:54.426Z,140,2,false,-100,-2.2317252,-80.8620641
2026-08-12T16:50:55.933Z,140,3,false,-100,-2.231725,-80.8620639
2026-08-12T16:50:55.974Z,140,6,false,-100,-2.231725,-80.8620639
2026-08-12T16:50:58.455Z,141,2,false,-100,-2.2317249,-80.8620634
2026-08-12T16:50:58.496Z,141,1,false,-100,-2.2317249,-80.8620634
2026-08-12T16:50:59.922Z,141,6,false,-100,-2.2317248,-80.862063
2026-08-12T16:50:59.939Z,141,3,false,-100,-2.2317248,-80.862063
2026-08-12T16:51:02.369Z,142,2,false,-100,-2.2317247,-80.8620625
2026-08-12T16:51:02.407Z,142,1,false,-100,-2.2317247,-80.8620625
2026-08-12T16:51:03.939Z,142,3,false,-100,-2.2317245,-80.8620625
2026-08-12T16:51:03.976Z,142,6,true,-40,-2.2317245,-80.8620625
2026-08-12T16:51:06.396Z,143,1,false,-100,-2.2317243,-80.8620627
2026-08-12T16:51:06.410Z,143,2,false,-100,-2.2317243,-80.8620627
2026-08-12T16:51:07.950Z,143,3,false,-100,-2.2317241,-80.8620624
2026-08-12T16:51:07.986Z,143,6,true,-40,-2.2317241,-80.8620624
2026-08-12T16:51:10.373Z,144,2,false,-100,-2.231724,-80.8620621
2026-08-12T16:51:10.414Z,144,1,false,-100,-2.231724,-80.8620621
2026-08-12T16:51:11.975Z,144,3,false,-100,-2.231724,-80.8620621
2026-08-12T16:51:12.009Z,144,6,true,-40,-2.231724,-80.8620621
2026-08-12T16:51:14.437Z,145,1,false,-100,-2.2317239,-80.862062
2026-08-12T16:51:14.490Z,145,2,false,-100,-2.2317239,-80.862062
2026-08-12T16:51:15.971Z,145,3,false,-100,-2.2317239,-80.862062
2026-08-12T16:51:16.007Z,145,6,true,-40,-2.2317239,-80.862062
2026-08-12T16:51:18.360Z,146,2,false,-100,-2.231724,-80.8620618
2026-08-12T16:51:18.410Z,146,1,false,-100,-2.231724,-80.8620618
2026-08-12T16:51:19.949Z,146,6,true,-40,-2.2317242,-80.8620615
2026-08-12T16:51:20.001Z,146,3,false,-100,-2.2317242,-80.8620615
2026-08-12T16:51:22.419Z,147,2,false,-100,-2.2317242,-80.8620616
2026-08-12T16:51:22.465Z,147,1,false,-100,-2.2317242,-80.8620616
2026-08-12T16:51:23.951Z,147,3,false,-100,-2.2317243,-80.8620617
2026-08-12T16:51:23.994Z,147,6,true,-40,-2.2317243,-80.8620617
2026-08-12T16:51:26.386Z,148,1,false,-100,-2.2317244,-80.8620617
2026-08-12T16:51:26.424Z,148,2,false,-100,-2.2317244,-80.8620617
2026-08-12T16:51:28.007Z,148,3,false,-93,-2.2317245,-80.8620614
2026-08-12T16:51:28.056Z,148,6,true,-73,-2.2317245,-80.8620614
2026-08-12T16:51:30.396Z,149,1,false,-100,-2.2317244,-80.8620613
2026-08-12T16:51:30.438Z,149,2,false,-100,-2.2317244,-80.8620613
2026-08-12T16:51:31.989Z,149,3,false,-100,-2.2317246,-80.8620608
2026-08-12T16:51:32.031Z,149,6,true,-57,-2.2317246,-80.8620608
2026-08-12T16:51:34.495Z,150,2,false,-100,-2.2317247,-80.8620609
2026-08-12T16:51:34.528Z,150,1,false,-100,-2.2317247,-80.8620609
2026-08-12T16:51:35.985Z,150,6,true,-69,-2.2317248,-80.862061
2026-08-12T16:51:36.024Z,150,3,false,-100,-2.2317248,-80.862061
2026-08-12T16:51:38.428Z,151,1,false,-100,-2.231725,-80.8620609
2026-08-12T16:51:38.464Z,151,2,false,-100,-2.231725,-80.8620609
2026-08-12T16:51:39.934Z,151,6,true,-40,-2.2317249,-80.8620607
2026-08-12T16:51:39.968Z,151,3,false,-100,-2.2317249,-80.8620607
2026-08-12T16:51:42.465Z,152,1,false,-100,-2.2317251,-80.8620604
2026-08-12T16:51:42.503Z,152,2,false,-100,-2.2317251,-80.8620604
2026-08-12T16:51:43.944Z,152,3,false,-100,-2.2317257,-80.8620605
2026-08-12T16:51:43.994Z,152,6,true,-40,-2.2317257,-80.8620605
2026-08-12T16:51:46.434Z,153,2,false,-100,-2.2317253,-80.86206
2026-08-12T16:51:46.477Z,153,1,false,-100,-2.2317253,-80.86206
2026-08-12T16:51:47.930Z,153,6,true,-40,-2.2317256,-80.8620603
2026-08-12T16:51:47.965Z,153,3,false,-100,-2.2317256,-80.8620603
2026-08-12T16:51:50.473Z,154,2,false,-100,-2.2317255,-80.8620605
2026-08-12T16:51:50.516Z,154,1,false,-100,-2.2317255,-80.8620605
2026-08-12T16:51:51.943Z,154,3,false,-100,-2.2317255,-80.8620604
2026-08-12T16:51:51.985Z,154,6,true,-76,-2.2317255,-80.8620604
2026-08-12T16:51:54.435Z,155,1,false,-100,-2.2317254,-80.8620605
2026-08-12T16:51:54.475Z,155,2,false,-100,-2.2317254,-80.8620605
2026-08-12T16:51:55.488Z,155,6,true,-40,-2.2317253,-80.8620605
2026-08-12T16:51:55.543Z,155,3,false,-100,-2.2317253,-80.8620605
2026-08-12T16:51:58.383Z,156,1,false,-100,-2.2317251,-80.8620603
2026-08-12T16:51:58.425Z,156,2,false,-100,-2.2317251,-80.8620603
2026-08-12T16:51:58.961Z,156,3,false,-100,-2.2317251,-80.8620603
2026-08-12T16:51:59.801Z,156,6,true,-76,-2.2317251,-80.8620602
2026-08-12T16:52:02.394Z,157,1,false,-100,-2.2317257,-80.8620593
2026-08-12T16:52:02.428Z,157,2,false,-100,-2.2317257,-80.8620593
2026-08-12T16:52:03.993Z,157,3,false,-100,-2.2317258,-80.8620594
2026-08-12T16:52:04.047Z,157,6,true,-88,-2.2317258,-80.8620594
2026-08-12T16:52:06.426Z,158,1,false,-100,-2.2317259,-80.8620593
2026-08-12T16:52:06.466Z,158,2,false,-100,-2.2317259,-80.8620593
2026-08-12T16:52:07.988Z,158,3,false,-100,-2.231726,-80.8620596
